171;262144;3;89;4
172;262144;3;53;4
173;262144;4;65;4
174;262144;3;61;4
175;262144;2;60;4
176;262144;3;59;4
177;262144;2;28;4
178;262144;3;41;4
179;262144;3;27;4
180;262144;3;21;4
181;262144;3;24;4
182;262144;2;53;4
183;262144;3;30;4
184;262144;3;15;4
185;262144;3;37;4
186;262144;4;30;4
187;262144;4;28;4
188;262144;3;47;4
189;262144;4;20;4
190;262144;4;21;4
191;262144;3;17;4
192;262144;3;20;4
193;262144;3;21;4
194;262144;3;29;4
195;262144;3;25;4
196;262144;3;14;4
197;262144;3;21;4
198;262144;3;13;4
199;262144;3;32;4
200;262144;3;32;4
201;524288;20;100;4
202;524288;10;46;4
203;524288;5;68;4
204;524288;7;45;4
205;524288;7;32;4
206;524288;6;30;4
207;524288;6;34;4
208;524288;6;57;4
209;524288;6;37;4
210;524288;6;33;4
211;524288;6;69;4
212;524288;7;99;4
213;524288;8;37;4
214;524288;6;30;4
215;524288;5;31;4
216;524288;6;50;4
217;524288;6;53;4
218;524288;6;37;4
219;524288;6;40;4
220;524288;5;35;4
221;524288;6;31;4
222;524288;6;30;4
223;524288;5;25;4
224;524288;7;36;4
225;524288;6;37;4
226;524288;6;27;4
227;524288;6;33;4
228;524288;6;31;4
229;524288;6;16;4
230;524288;6;17;4
231;524288;5;15;4
232;524288;5;25;4
233;524288;5;37;4
234;524288;6;28;4
235;524288;5;35;4
236;524288;5;23;4
237;524288;5;39;4
238;524288;5;24;4
239;524288;7;57;4
240;524288;6;42;4
241;524288;5;37;4
242;524288;5;33;4
243;524288;5;27;4
244;524288;5;47;4
245;524288;7;24;4
246;524288;5;34;4
247;524288;5;32;4
248;524288;5;32;4
249;524288;6;27;4
250;524288;5;16;4
251;1048576;34;114;4
252;1048576;13;46;4
253;1048576;18;53;4
254;1048576;13;53;4
255;1048576;11;35;4
256;1048576;11;45;4
257;1048576;14;35;4
258;1048576;13;49;4
259;1048576;13;51;4
260;1048576;12;58;4
261;1048576;12;37;4
262;1048576;12;44;4
263;1048576;11;37;4
264;1048576;13;51;4
265;1048576;21;39;4
266;1048576;14;40;4
267;1048576;12;42;4
268;1048576;14;40;4
269;1048576;13;55;4
270;1048576;12;37;4
271;1048576;12;51;4
272;1048576;11;31;4
273;1048576;11;56;4
274;1048576;12;32;4
275;1048576;13;45;4
276;1048576;12;35;4
277;1048576;12;33;4
278;1048576;11;43;4
279;1048576;11;35;4
280;1048576;11;36;4
281;1048576;10;43;4
282;1048576;11;48;4
283;1048576;12;44;4
284;1048576;10;36;4
285;1048576;11;47;4
286;1048576;10;49;4
287;1048576;14;35;4
288;1048576;12;39;4
289;1048576;10;59;4
290;1048576;9;46;4
291;1048576;12;50;4
292;1048576;10;41;4
293;1048576;12;27;4
294;1048576;11;33;4
295;1048576;10;42;4
296;1048576;12;41;4
297;1048576;12;46;4
298;1048576;11;52;4
299;1048576;11;53;4
300;1048576;11;34;4
301;2097152;48;162;4
302;2097152;29;85;4
303;2097152;21;71;4
304;2097152;27;97;4
305;2097152;24;99;4
306;2097152;24;71;4
307;2097152;24;70;4
308;2097152;25;74;4
309;2097152;22;88;4
310;2097152;20;88;4
311;2097152;19;70;4
312;2097152;19;79;4
313;2097152;20;61;4
314;2097152;25;79;4
315;2097152;25;79;4
316;2097152;22;74;4
317;2097152;20;72;4
318;2097152;19;81;4
319;2097152;20;69;4
320;2097152;19;42;4
321;2097152;20;81;4
322;2097152;19;77;4
323;2097152;19;60;4
324;2097152;20;61;4
325;2097152;20;53;4
326;2097152;22;69;4
327;2097152;23;63;4
328;2097152;23;77;4
329;2097152;24;68;4
330;2097152;23;70;4
331;2097152;20;67;4
332;2097152;20;64;4
333;2097152;19;80;4
334;2097152;20;108;4
335;2097152;19;66;4
336;2097152;20;62;4
337;2097152;19;57;4
338;2097152;20;58;4
339;2097152;22;58;4
340;2097152;24;65;4
341;2097152;20;71;4
342;2097152;20;50;4
343;2097152;20;55;4
344;2097152;18;95;4
345;2097152;21;82;4
346;2097152;20;61;4
347;2097152;20;51;4
348;2097152;19;58;4
349;2097152;20;68;4
350;2097152;21;59;4
351;4194304;76;251;4
352;4194304;52;144;4
353;4194304;58;118;4
354;4194304;54;212;4
355;4194304;41;113;4
356;4194304;41;194;4
357;4194304;42;141;4
358;4194304;47;130;4
359;4194304;41;102;4
360;4194304;41;100;4
361;4194304;44;148;4
362;4194304;47;148;4
363;4194304;42;103;4
364;4194304;41;137;4
365;4194304;44;178;4
366;4194304;44;130;4
367;4194304;41;118;4
368;4194304;43;107;4
369;4194304;41;151;4
370;4194304;42;99;4
371;4194304;42;124;4
372;4194304;40;124;4
373;4194304;42;160;4
374;4194304;40;108;4
375;4194304;41;164;4
376;4194304;42;119;4
377;4194304;41;157;4
378;4194304;42;104;4
379;4194304;42;101;4
380;4194304;41;104;4
381;4194304;42;126;4
382;4194304;42;151;4
383;4194304;43;114;4
384;4194304;42;135;4
385;4194304;44;80;4
386;4194304;40;165;4
387;4194304;42;134;4
388;4194304;41;164;4
389;4194304;42;133;4
390;4194304;43;128;4
391;4194304;42;117;4
392;4194304;40;128;4
393;4194304;39;137;4
394;4194304;41;138;4
395;4194304;40;168;4
396;4194304;43;135;4
397;4194304;40;141;4
398;4194304;41;114;4
399;4194304;41;158;4
400;4194304;42;123;4
401;8388608;131;352;4
402;8388608;112;190;4
403;8388608;82;235;4
404;8388608;84;313;4
405;8388608;85;231;4
406;8388608;84;182;4
407;8388608;82;178;4
408;8388608;81;375;4
409;8388608;85;185;4
410;8388608;81;356;4
411;8388608;78;248;4
412;8388608;81;241;4
413;8388608;79;319;4
414;8388608;80;272;4
415;8388608;79;193;4
416;8388608;80;215;4
417;8388608;81;221;4
418;8388608;80;202;4
419;8388608;78;275;4
420;8388608;80;275;4
421;8388608;79;305;4
422;8388608;79;303;4
423;8388608;79;210;4
424;8388608;84;166;4
425;8388608;79;187;4
426;8388608;83;216;4
427;8388608;81;307;4
428;8388608;84;153;4
429;8388608;80;217;4
430;8388608;82;300;4
431;8388608;81;163;4
432;8388608;81;225;4
433;8388608;81;240;4
434;8388608;79;174;4
435;8388608;81;272;4
436;8388608;82;377;4
437;8388608;81;216;4
438;8388608;79;213;4
439;8388608;80;199;4
440;8388608;79;167;4
441;8388608;82;296;4
442;8388608;80;188;4
443;8388608;82;300;4
444;8388608;80;229;4
445;8388608;79;267;4
446;8388608;79;199;4
447;8388608;80;153;4
448;8388608;79;224;4
449;8388608;81;188;4
450;8388608;82;235;4
451;16777216;243;636;4
452;16777216;192;400;4
453;16777216;197;482;4
454;16777216;167;570;4
455;16777216;169;433;4
456;16777216;165;454;4
457;16777216;165;453;4
458;16777216;161;482;4
459;16777216;157;463;4
460;16777216;163;560;4
461;16777216;160;578;4
462;16777216;155;396;4
463;16777216;156;553;4
464;16777216;160;372;4
465;16777216;155;633;4
466;16777216;162;343;4
467;16777216;170;535;4
468;16777216;160;385;4
469;16777216;166;411;4
470;16777216;172;424;4
471;16777216;157;552;4
472;16777216;156;427;4
473;16777216;156;507;4
474;16777216;155;515;4
475;16777216;155;390;4
476;16777216;163;496;4
477;16777216;159;550;4
478;16777216;155;397;4
479;16777216;158;514;4
480;16777216;158;410;4
481;16777216;159;477;4
482;16777216;156;512;4
483;16777216;158;401;4
484;16777216;156;472;4
485;16777216;157;418;4
486;16777216;158;453;4
487;16777216;159;400;4
488;16777216;159;452;4
489;16777216;157;527;4
490;16777216;157;313;4
491;16777216;157;573;4
492;16777216;156;507;4
493;16777216;158;545;4
494;16777216;156;390;4
495;16777216;156;581;4
496;16777216;158;355;4
497;16777216;155;450;4
498;16777216;156;374;4
499;16777216;163;604;4
500;16777216;154;366;4
501;33554432;449;1312;4
502;33554432;381;795;4
503;33554432;321;908;4
504;33554432;311;1086;4
505;33554432;313;1069;4
506;33554432;311;1128;4
507;33554432;318;880;4
508;33554432;314;1031;4
509;33554432;312;919;4
510;33554432;320;998;4
511;33554432;311;703;4
512;33554432;314;1240;4
513;33554432;314;968;4
514;33554432;315;756;4
515;33554432;317;1157;4
516;33554432;311;874;4
517;33554432;313;1320;4
518;33554432;313;863;4
519;33554432;311;1044;4
520;33554432;314;759;4
521;33554432;321;817;4
522;33554432;310;683;4
523;33554432;330;690;4
524;33554432;322;644;4
525;33554432;315;820;4
526;33554432;309;1020;4
527;33554432;310;856;4
528;33554432;316;834;4
529;33554432;311;1129;4
530;33554432;318;764;4
531;33554432;320;1116;4
532;33554432;313;825;4
533;33554432;316;703;4
534;33554432;313;996;4
535;33554432;311;1136;4
536;33554432;319;976;4
537;33554432;309;773;4
538;33554432;311;667;4
539;33554432;311;1031;4
540;33554432;310;805;4
541;33554432;313;1239;4
542;33554432;310;1256;4
543;33554432;314;739;4
544;33554432;320;919;4
545;33554432;313;949;4
546;33554432;313;795;4
547;33554432;312;832;4
548;33554432;311;710;4
549;33554432;314;1095;4
550;33554432;312;813;4
551;67108864;864;2009;4
552;67108864;775;1557;4
553;67108864;626;2250;4
554;67108864;634;1573;4
555;67108864;630;1453;4
556;67108864;620;1248;4
557;67108864;620;2332;4
558;67108864;626;2461;4
559;67108864;616;1727;4
560;67108864;620;1981;4
561;67108864;625;1436;4
562;67108864;626;1246;4
563;67108864;628;2528;4
564;67108864;619;1575;4
565;67108864;619;1605;4
566;67108864;627;1672;4
567;67108864;625;1410;4
568;67108864;626;1934;4
569;67108864;620;1671;4
570;67108864;625;2245;4
571;67108864;622;1636;4
572;67108864;626;1709;4
573;67108864;617;1926;4
574;67108864;617;1377;4
575;67108864;619;1403;4
576;67108864;617;1350;4
577;67108864;620;2119;4
578;67108864;626;1689;4
579;67108864;620;1925;4
580;67108864;619;1235;4
581;67108864;624;1803;4
582;67108864;617;2192;4
583;67108864;625;1393;4
584;67108864;622;1956;4
585;67108864;618;1243;4
586;67108864;616;1328;4
587;67108864;616;1441;4
588;67108864;618;1648;4
589;67108864;621;2401;4
590;67108864;622;1862;4
591;67108864;621;1952;4
592;67108864;621;1941;4
593;67108864;622;1244;4
594;67108864;621;1962;4
595;67108864;628;1621;4
596;67108864;638;2286;4
597;67108864;618;1942;4
598;67108864;625;2403;4
599;67108864;616;1240;4
600;67108864;618;2136;4
601;32768;21;41;1
602;32768;2;18;1
603;32768;1;17;1
604;32768;0;10;1
605;32768;0;13;1
606;32768;0;14;1
607;32768;1;12;1
608;32768;0;14;1
609;32768;1;30;1
610;32768;0;14;1
611;32768;1;12;1
612;32768;1;14;1
613;32768;0;4;1
614;32768;0;3;1
615;32768;1;3;1
616;32768;0;4;1
617;32768;0;3;1
618;32768;1;3;1
619;32768;0;3;1
620;32768;1;3;1
621;32768;0;3;1
622;32768;0;3;1
623;32768;0;3;1
624;32768;1;3;1
625;32768;1;4;1
626;32768;0;3;1
627;32768;1;3;1
628;32768;1;3;1
629;32768;0;8;1
630;32768;1;4;1
631;32768;0;5;1
632;32768;1;4;1
633;32768;0;4;1
634;32768;0;4;1
635;32768;1;4;1
636;32768;1;3;1
637;32768;1;4;1
638;32768;16;3;1
639;32768;0;13;1
640;32768;0;15;1
641;32768;0;9;1
642;32768;1;4;1
643;32768;0;5;1
644;32768;0;4;1
645;32768;1;4;1
646;32768;0;5;1
647;32768;0;3;1
648;32768;0;4;1
649;32768;1;3;1
650;32768;1;2;1
651;65536;1;6;1
652;65536;1;7;1
653;65536;1;6;1
654;65536;0;6;1
655;65536;1;5;1
656;65536;1;4;1
657;65536;1;5;1
658;65536;1;5;1
659;65536;1;4;1
660;65536;1;5;1
661;65536;1;5;1
662;65536;0;6;1
663;65536;1;4;1
664;65536;0;5;1
665;65536;1;5;1
666;65536;1;5;1
667;65536;1;5;1
668;65536;1;5;1
669;65536;0;7;1
670;65536;0;5;1
671;65536;1;6;1
672;65536;1;6;1
673;65536;1;6;1
674;65536;0;5;1
675;65536;1;5;1
676;65536;1;7;1
677;65536;1;6;1
678;65536;0;6;1
679;65536;1;6;1
680;65536;1;5;1
681;65536;0;7;1
682;65536;1;7;1
683;65536;1;9;1
684;65536;1;7;1
685;65536;1;5;1
686;65536;1;6;1
687;65536;0;8;1
688;65536;1;6;1
689;65536;1;7;1
690;65536;1;5;1
691;65536;1;6;1
692;65536;1;7;1
693;65536;1;5;1
694;65536;1;8;1
695;65536;1;6;1
696;65536;1;6;1
697;65536;1;6;1
698;65536;1;7;1
699;65536;1;6;1
700;65536;0;8;1
701;131072;2;13;1
702;131072;1;15;1
703;131072;1;14;1
704;131072;2;15;1
705;131072;2;22;1
706;131072;2;11;1
707;131072;2;11;1
708;131072;1;12;1
709;131072;2;12;1
710;131072;1;11;1
711;131072;1;10;1
712;131072;2;11;1
713;131072;2;13;1
714;131072;1;12;1
715;131072;1;12;1
716;131072;2;11;1
717;131072;2;11;1
718;131072;2;12;1
719;131072;2;11;1
720;131072;2;10;1
721;131072;2;14;1
722;131072;1;13;1
723;131072;2;12;1
724;131072;2;12;1
725;131072;1;15;1
726;131072;2;14;1
727;131072;1;17;1
728;131072;1;17;1
729;131072;2;14;1
730;131072;2;13;1
731;131072;2;13;1
732;131072;2;13;1
733;131072;2;13;1
734;131072;2;12;1
735;131072;2;9;1
736;131072;1;11;1
737;131072;2;11;1
738;131072;2;12;1
739;131072;2;10;1
740;131072;1;11;1
741;131072;2;9;1
742;131072;1;9;1
743;131072;1;11;1
744;131072;1;10;1
745;131072;1;10;1
746;131072;2;10;1
747;131072;2;12;1
748;131072;1;10;1
749;131072;1;9;1
750;131072;2;10;1
751;262144;3;17;1
752;262144;3;18;1
753;262144;4;18;1
754;262144;3;21;1
755;262144;2;18;1
756;262144;4;18;1
757;262144;1;18;1
758;262144;3;17;1
759;262144;3;18;1
760;262144;3;21;1
761;262144;3;19;1
762;262144;3;17;1
763;262144;3;18;1
764;262144;3;16;1
765;262144;2;18;1
766;262144;3;17;1
767;262144;3;19;1
768;262144;3;20;1
769;262144;2;18;1
770;262144;2;18;1
771;262144;3;19;1
772;262144;3;19;1
773;262144;3;18;1
774;262144;3;21;1
775;262144;3;23;1
776;262144;3;23;1
777;262144;3;20;1
778;262144;3;22;1
779;262144;3;19;1
780;262144;3;19;1
781;262144;3;22;1
782;262144;2;23;1
783;262144;3;21;1
784;262144;4;21;1
785;262144;3;22;1
786;262144;2;20;1
787;262144;3;20;1
788;262144;4;22;1
789;262144;2;28;1
790;262144;3;19;1
791;262144;3;20;1
792;262144;3;20;1
793;262144;2;20;1
794;262144;3;20;1
795;262144;3;22;1
796;262144;3;19;1
797;262144;3;24;1
798;262144;3;17;1
799;262144;3;19;1
800;262144;3;18;1
801;524288;5;35;1
802;524288;6;38;1
803;524288;5;38;1
804;524288;7;39;1
805;524288;5;36;1
806;524288;5;37;1
807;524288;9;43;1
808;524288;7;43;1
809;524288;6;41;1
810;524288;6;44;1
811;524288;6;43;1
812;524288;6;48;1
813;524288;7;44;1
814;524288;6;45;1
815;524288;7;48;1
816;524288;7;47;1
817;524288;7;46;1
818;524288;7;51;1
819;524288;7;47;1
820;524288;7;47;1
821;524288;7;50;1
822;524288;6;46;1
823;524288;7;51;1
824;524288;8;54;1
825;524288;7;51;1
826;524288;13;51;1
827;524288;7;50;1
828;524288;7;48;1
829;524288;7;48;1
830;524288;7;46;1
831;524288;7;49;1
832;524288;7;44;1
833;524288;6;45;1
834;524288;6;41;1
835;524288;6;43;1
836;524288;6;44;1
837;524288;6;41;1
838;524288;7;41;1
839;524288;6;43;1
840;524288;6;42;1
841;524288;6;42;1
842;524288;7;41;1
843;524288;6;42;1
844;524288;6;42;1
845;524288;10;43;1
846;524288;6;43;1
847;524288;6;41;1
848;524288;7;42;1
849;524288;6;45;1
850;524288;6;41;1
851;1048576;12;79;1
852;1048576;13;80;1
853;1048576;12;80;1
854;1048576;11;86;1
855;1048576;12;96;1
856;1048576;13;108;1
857;1048576;16;116;1
858;1048576;16;131;1
859;1048576;17;120;1
860;1048576;17;118;1
861;1048576;16;104;1
862;1048576;18;103;1
863;1048576;15;104;1
864;1048576;16;105;1
865;1048576;16;100;1
866;1048576;14;112;1
867;1048576;15;112;1
868;1048576;16;114;1
869;1048576;17;115;1
870;1048576;15;111;1
871;1048576;16;126;1
872;1048576;16;136;1
873;1048576;18;117;1
874;1048576;17;106;1
875;1048576;15;106;1
876;1048576;14;96;1
877;1048576;14;95;1
878;1048576;14;93;1
879;1048576;14;97;1
880;1048576;12;101;1
881;1048576;13;95;1
882;1048576;14;91;1
883;1048576;15;94;1
884;1048576;13;92;1
885;1048576;13;94;1
886;1048576;13;97;1
887;1048576;14;100;1
888;1048576;14;95;1
889;1048576;14;100;1
890;1048576;14;100;1
891;1048576;13;101;1
892;1048576;13;97;1
893;1048576;13;92;1
894;1048576;15;93;1
895;1048576;14;100;1
896;1048576;14;92;1
897;1048576;14;93;1
898;1048576;14;97;1
899;1048576;15;96;1
900;1048576;14;98;1
901;2097152;28;188;1
902;2097152;28;188;1
903;2097152;27;196;1
904;2097152;28;206;1
905;2097152;28;181;1
906;2097152;25;165;1
907;2097152;30;159;1
908;2097152;23;153;1
909;2097152;24;155;1
910;2097152;24;166;1
911;2097152;25;162;1
912;2097152;25;161;1
913;2097152;33;189;1
914;2097152;28;198;1
915;2097152;29;204;1
916;2097152;29;192;1
917;2097152;28;180;1
918;2097152;26;167;1
919;2097152;29;162;1
920;2097152;23;160;1
921;2097152;24;151;1
922;2097152;23;156;1
923;2097152;24;158;1
924;2097152;23;156;1
925;2097152;28;154;1
926;2097152;23;151;1
927;2097152;23;158;1
928;2097152;23;152;1
929;2097152;23;153;1
930;2097152;23;152;1
931;2097152;28;155;1
932;2097152;23;152;1
933;2097152;23;151;1
934;2097152;24;155;1
935;2097152;23;151;1
936;2097152;23;157;1
937;2097152;26;154;1
938;2097152;22;160;1
939;2097152;23;154;1
940;2097152;23;153;1
941;2097152;22;154;1
942;2097152;23;154;1
943;2097152;26;156;1
944;2097152;23;167;1
945;2097152;27;203;1
946;2097152;26;168;1
947;2097152;25;168;1
948;2097152;24;169;1
949;2097152;27;163;1
950;2097152;26;159;1
951;4194304;47;312;1
952;4194304;46;305;1
953;4194304;48;318;1
954;4194304;52;372;1
955;4194304;53;331;1
956;4194304;50;308;1
957;4194304;46;312;1
958;4194304;46;308;1
959;4194304;47;310;1
960;4194304;48;302;1
961;4194304;46;302;1
962;4194304;47;297;1
963;4194304;46;297;1
964;4194304;44;296;1
965;4194304;48;303;1
966;4194304;46;298;1
967;4194304;45;296;1
968;4194304;47;299;1
969;4194304;46;302;1
970;4194304;46;303;1
971;4194304;48;309;1
972;4194304;46;300;1
973;4194304;46;298;1
974;4194304;46;301;1
975;4194304;44;378;1
976;4194304;55;355;1
977;4194304;52;314;1
978;4194304;47;304;1
979;4194304;46;301;1
980;4194304;49;299;1
981;4194304;45;293;1
982;4194304;45;303;1
983;4194304;49;303;1
984;4194304;46;302;1
985;4194304;46;298;1
986;4194304;48;309;1
987;4194304;46;306;1
988;4194304;46;301;1
989;4194304;48;304;1
990;4194304;47;299;1
991;4194304;45;302;1
992;4194304;48;302;1
993;4194304;45;297;1
994;4194304;47;296;1
995;4194304;48;299;1
996;4194304;46;300;1
997;4194304;45;307;1
998;4194304;47;303;1
999;4194304;44;300;1
1000;4194304;46;294;1
1001;8388608;92;596;1
1002;8388608;90;592;1
1003;8388608;90;608;1
1004;8388608;89;613;1
1005;8388608;91;598;1
1006;8388608;90;610;1
1007;8388608;89;586;1
1008;8388608;91;592;1
1009;8388608;90;590;1
1010;8388608;90;596;1
1011;8388608;90;628;1
1012;8388608;99;635;1
1013;8388608;96;681;1
1014;8388608;97;613;1
1015;8388608;90;591;1
1016;8388608;90;629;1
1017;8388608;99;628;1
1018;8388608;89;595;1
1019;8388608;88;594;1
1020;8388608;90;614;1
1021;8388608;90;606;1
1022;8388608;89;590;1
1023;8388608;91;601;1
1024;8388608;89;601;1
1025;8388608;90;598;1
1026;8388608;90;609;1
1027;8388608;92;659;1
1028;8388608;93;611;1
1029;8388608;90;601;1
1030;8388608;89;607;1
1031;8388608;90;605;1
1032;8388608;88;596;1
1033;8388608;88;607;1
1034;8388608;90;603;1
1035;8388608;91;606;1
1036;8388608;92;623;1
1037;8388608;89;611;1
1038;8388608;89;596;1
1039;8388608;90;599;1
1040;8388608;89;606;1
1041;8388608;89;591;1
1042;8388608;89;600;1
1043;8388608;89;606;1
1044;8388608;89;596;1
1045;8388608;90;597;1
1046;8388608;94;604;1
1047;8388608;89;603;1
1048;8388608;90;595;1
1049;8388608;95;597;1
1050;8388608;91;593;1
1051;16777216;183;1203;1
1052;16777216;178;1175;1
1053;16777216;184;1198;1
1054;16777216;182;1196;1
1055;16777216;184;1275;1
1056;16777216;193;1240;1
1057;16777216;182;1206;1
1058;16777216;181;1198;1
1059;16777216;182;1194;1
1060;16777216;182;1197;1
1061;16777216;182;1200;1
1062;16777216;183;1194;1
1063;16777216;185;1183;1
1064;16777216;179;1223;1
1065;16777216;181;1193;1
1066;16777216;183;1175;1
1067;16777216;177;1190;1
1068;16777216;181;1268;1
1069;16777216;181;1167;1
1070;16777216;182;1193;1
1071;16777216;181;1176;1
1072;16777216;181;1189;1
1073;16777216;180;1179;1
1074;16777216;181;1201;1
1075;16777216;182;1203;1
1076;16777216;179;1183;1
1077;16777216;179;1184;1
1078;16777216;175;1179;1
1079;16777216;185;1187;1
1080;16777216;183;1184;1
1081;16777216;180;1182;1
1082;16777216;178;1187;1
1083;16777216;183;1193;1
1084;16777216;180;1190;1
1085;16777216;182;1191;1
1086;16777216;181;1183;1
1087;16777216;181;1192;1
1088;16777216;180;1174;1
1089;16777216;178;1183;1
1090;16777216;178;1181;1
1091;16777216;181;1231;1
1092;16777216;189;1207;1
1093;16777216;182;1225;1
1094;16777216;181;1173;1
1095;16777216;180;1189;1
1096;16777216;179;1184;1
1097;16777216;181;1189;1
1098;16777216;181;1195;1
1099;16777216;193;1282;1
1100;16777216;184;1204;1
1101;33554432;376;2378;1
1102;33554432;362;2332;1
1103;33554432;368;2397;1
1104;33554432;363;2384;1
1105;33554432;362;2372;1
1106;33554432;363;2322;1
1107;33554432;361;2342;1
1108;33554432;360;2433;1
1109;33554432;361;2353;1
1110;33554432;396;2374;1
1111;33554432;360;2403;1
1112;33554432;365;2348;1
1113;33554432;353;2384;1
1114;33554432;372;2378;1
1115;33554432;359;2384;1
1116;33554432;357;2362;1
1117;33554432;354;2349;1
1118;33554432;361;2359;1
1119;33554432;354;2349;1
1120;33554432;362;2375;1
1121;33554432;408;2464;1
1122;33554432;378;2483;1
1123;33554432;365;2366;1
1124;33554432;356;2337;1
1125;33554432;359;2358;1
1126;33554432;358;2350;1
1127;33554432;363;2386;1
1128;33554432;361;2361;1
1129;33554432;362;2400;1
1130;33554432;364;2391;1
1131;33554432;358;2373;1
1132;33554432;361;2386;1
1133;33554432;363;2433;1
1134;33554432;369;2395;1
1135;33554432;354;2363;1
1136;33554432;363;2353;1
1137;33554432;355;2363;1
1138;33554432;366;2406;1
1139;33554432;358;2523;1
1140;33554432;410;2432;1
1141;33554432;361;2554;1
1142;33554432;411;2413;1
1143;33554432;358;2398;1
1144;33554432;369;2402;1
1145;33554432;364;2374;1
1146;33554432;354;2392;1
1147;33554432;355;2580;1
1148;33554432;417;2643;1
1149;33554432;360;2358;1
1150;33554432;362;2350;1
1151;67108864;711;4754;1
1152;67108864;710;4745;1
1153;67108864;720;4658;1
1154;67108864;699;4715;1
1155;67108864;760;5110;1
1156;67108864;714;4706;1
1157;67108864;713;4745;1
1158;67108864;713;4884;1
1159;67108864;712;4675;1
1160;67108864;716;4821;1
1161;67108864;704;4745;1
1162;67108864;712;4709;1
1163;67108864;715;4717;1
1164;67108864;719;4701;1
1165;67108864;757;5519;1
1166;67108864;831;5145;1
1167;67108864;786;4705;1
1168;67108864;698;4651;1
1169;67108864;731;4660;1
1170;67108864;718;4576;1
1171;67108864;702;4651;1
1172;67108864;693;4720;1
1173;67108864;706;4643;1
1174;67108864;696;4667;1
1175;67108864;705;4717;1
1176;67108864;724;4666;1
1177;67108864;699;4657;1
